wr1;wr2;wr3;wr4;wr5;wr6;wr7;wr8;wblack1;wb1;wb2;wb3;wb4;wb5;wb6;wb7;wb8;wb9;ww1;ww2;ww3;ww4;ww5;ww6;ww7;wz1;wz2;wz3;wz4;pred
0.025871644077072566;0.10030060382581067;0.11448530989745638;0.12916029039692173;0.135218997904327;0.14932355985638487;0.15697358154397142;0.27013741405760583;0.0543587793619489;0.03220110075684335;0.03394978999886206;0.06410959032492904;0.07759089888071462;0.10204071117860691;0.11140161060634696;0.12088822292289689;0.1210553394504619;0.18183342607185837;0.020920123359268995;0.04665580693479079;0.07670490322949097;0.08238156541924033;0.10699905697852397;0.12358824543578933;0.14344411756906633;0.27013741405760583;0.12916029039692173;;;0.15000000000000002
0.011874578282894602;0.0833830989115829;0.09796383435663542;0.12990647546347167;0.1365700413615145;0.18102605429537993;0.20224751786216502;0.26900766851679364;0.16148084163987442;0.054848940840391186;0.060880608702084615;0.0635340755054372;0.07159497224663718;0.0827012548673404;0.10032536727680222;0.10639047163182014;0.11054492181397893;0.2423960175897971;0.022035389761356636;0.03016261908620392;0.0458893518962592;0.11602241012685077;0.13659065774498944;0.16612693551958077;0.207611102651261;0.20224751786216502;0.26900766851679364;;;0.15000000000000002
0.11874756098871593;0.12753811813838828;0.14449492005116552;0.14889922103089281;0.15274835507060833;0.29678337695925333;0.3174163493514131;0.3300054669645734;0.2023795101448644;0.04220053169603322;0.06424836974468418;0.07400231283471452;0.13238749572143405;0.13688614646257272;0.1619430483518972;0.16855632187502648;0.19672362849930006;0.2052122530557233;0.01703897313758418;0.04689759355439875;0.07976158480677986;0.08784637422127883;0.16157631966446884;0.16326502794050163;0.25395051082645403;0.29678337695925333;0.11874756098871593;;;0.75
0.03697925797116594;0.057182257121711204;0.17602131800792856;0.1771798650506337;0.23886245019633826;0.3068553707334045;0.34214849623062227;0.4063392093201399;0.1432216532935847;0.05001427725592975;0.07211869437279148;0.0889451984874728;0.09562677030600117;0.1322782195910125;0.1496891658023283;0.15275892214849285;0.18370821004082122;0.3606629170433642;-0.025756740167954314;0.042462321043659754;0.0680743395792815;0.0937370596208914;0.1472733401309471;0.16000780701075526;0.27683466378668403;0.4063392093201399;0.34214849623062227;;;0.15000000000000002
0.047571546689541895;0.06865446014846474;0.07402337097705998;0.09249028977417754;0.12701792646978227;0.1534283269180513;0.2373127668921813;0.32701658941133765;-0.01902487860147625;-0.02512911316661821;0.03203279329307212;0.05435590183715877;0.07942186295080364;0.10066760488672992;0.10353606878589053;0.10599323103856309;0.1193177926161572;0.131806135380483;0.037266162325253926;0.03973288767756082;0.10889939743849086;0.12314136313887593;0.12349536126834369;0.1287220362841892;0.15999131259246355;0.047571546689541895;0.32701658941133765;0.2373127668921813;;0.95
-0.003481299307562535;0.020083958945478035;0.03127693699756178;0.0687353188133554;0.13767812837601204;0.1922646783458746;0.19356584365389717;0.22204489741584182;0.19951175807843116;0.0037973714323631547;0.030705806159843564;0.06565994203218743;0.06845891610575847;0.07045786671026993;0.08667770859036954;0.10457379876121517;0.13369679510881421;0.1387080462083413;0.03421715034715879;0.06334942173021481;0.08579473268016884;0.10886815581057517;0.11368959429085722;0.14548341756635425;0.2577838221777933;0.1922646783458746;0.22204489741584182;;;0.22499999999999998
0.056616603286346365;0.12203833301201435;0.13768588190137182;0.19322925789629375;0.20199226256468605;0.21487745774740308;0.2270510601589607;0.66999339964634;0.06432411828233672;0.07839644910348138;0.0890640183257568;0.09476972933703591;0.12007596998968621;0.1467396179719813;0.1537474941748746;0.16390540631445957;0.16614368019419254;0.17834080350695972;0.10333677637221818;0.1056741251272456;0.1258410615142248;0.15038971753826907;0.16948733505596764;0.18384115623655706;0.2792889735866437;0.66999339964634;0.19322925789629375;;;0.22499999999999998
0.0477445727282758;0.08225279960274204;0.08442347806630247;0.10397478459215882;0.12805458374577175;0.1733672919582753;0.4021906597729527;0.4624445011036126;0.20058045184457904;0.04135754497477153;0.04280169869507496;0.05338494432541724;0.1332213480670589;0.1881052109834803;0.22987712564048804;0.2468088215326292;0.2675142859149304;0.29918843822659363;0.03478443297263618;0.09584019008381375;0.10749289866067666;0.16276495768773058;0.18444848920486076;0.19763362710477453;0.20451218015136585;0.4624445011036126;0.4021906597729527;;;0.75
0.0547579688233856;0.06928559971150398;0.12064414295721929;0.1398642054803157;0.15177737038088918;0.20952789927532145;0.22246627528576857;0.2492445763108194;0.09525229798480446;0.02363797122962971;0.03474983033797358;0.06468887966768655;0.08292006478159802;0.08470506664053273;0.090663797845102;0.10281595024115961;0.11037226312005216;0.1635909750514473;0.0309565627929307;0.07512457509535067;0.08572867120069398;0.09490185365255271;0.1024526282941461;0.1471358337849773;0.33015010463338895;0.1398642054803157;0.2492445763108194;;;0.22499999999999998
0.08044280260591954;0.09003143264598103;0.0902142556173204;0.1264188517173404;0.14390333354518428;0.18412942500915092;0.28485223351087474;0.3113993863207255;0.14381443359993049;0.033437804834028854;0.03849374429103991;0.06773916399765322;0.08528702185648916;0.1157328534079755;0.14381231229177194;0.15750210559665384;0.1671965007326964;0.21481026669180445;0.06569593797759327;0.08780974021262579;0.09882269269290644;0.12172938997190479;0.12673661211388654;0.13239083155218156;0.16452769564598596;0.28485223351087474;0.3113993863207255;;;0.75
0.0009616614877693492;0.0017533719402678784;0.08083488291948256;0.11014558839702057;0.1282017505570759;0.16789533673933824;0.23584576452113773;0.24333514622470792;0.13629170679358793;0.025147027411329348;0.042157265943582496;0.06594324149787263;0.0716733591939359;0.07509597593552671;0.09374324109867399;0.12754413875640042;0.18721880502732155;0.1974851617276688;0.011295335467891616;0.08817980321910712;0.09855674622310709;0.10953848205725353;0.13666825631257556;0.16515511147787112;0.18164103654359282;0.24333514622470792;0.23584576452113773;0.16789533673933824;;0.19
0.0052589770551717836;0.05046539429552316;0.060455686074990786;0.08507155808959128;0.14368513916605816;0.15317833018922342;0.1990916172456052;0.37674833802102486;0.042872261276503884;0.01640286934396997;0.06242940833565547;0.06687356172037354;0.06979854222877818;0.07378191347797879;0.08071471558717006;0.14687919485487916;0.2489028902432745;0.2717802793963568;-0.01827083979983734;0.020637925371603385;0.0818965319146194;0.11212376680875594;0.13562724961748612;0.13724746156819692;0.19424659999181085;0.1990916172456052;0.37674833802102486;;;0.15000000000000002
0.04528716227497638;0.14469576937303258;0.1889220821941864;0.21172730992254712;0.23585338012776905;0.30387153566690345;0.38411610228356974;0.5519856766750809;0.08911160819564531;0.021516231490919743;0.05255330043941988;0.1165842278674145;0.15987566423725919;0.19387329263781142;0.21902521774458486;0.2344940399367215;0.2957634161556923;0.34527075348525255;0.035179294370669544;0.13834731805222117;0.14392851861881784;0.22129947559507085;0.2489607493514968;0.24957613915550525;0.34683777741655814;0.38411610228356974;0.5519856766750809;;;0.75
0.07272255060814209;0.09417761248517882;0.11630926002106619;0.12700619073959835;0.15129072586465117;0.1673597411961207;0.18345906050966035;0.2350676316497943;0.06709417857876829;0.09642626533759267;0.10005608401236149;0.10907387889936919;0.13901937726500102;0.16250851871241223;0.16963578584464287;0.1861248046908184;0.1937496041863027;0.19420236158803367;0.10329181555777966;0.1487628897878332;0.1708867048386662;0.17296030490118955;0.21906831095732213;0.23249029922104916;0.24795672407590466;0.1673597411961207;0.2350676316497943;;;0.22499999999999998
0.09468085658722965;0.12386023723893877;0.12568807632846535;0.13334744241272914;0.1343909645203466;0.2355149614041297;0.2760132996086349;0.30093319629699394;0.08423259929693579;0.04306630806024369;0.05826847955292937;0.06883931353863669;0.07751524206308412;0.09322449727537832;0.09378291502508193;0.12045139953938827;0.17490799135589274;0.1972429290293819;0.06525942701683429;0.12532486023022174;0.1418679630075668;0.16003586050269467;0.16240191729577402;0.17850548098604188;0.22012475436913062;0.2760132996086349;0.30093319629699394;;;0.75
0.04208866080854455;0.07285178980567807;0.07529770747969476;0.10924954361148793;0.132626127188644;0.1716813509302063;0.19209668584769718;0.27904649110511964;0.12003241154193242;0.005364915686320993;0.010888025432028922;0.0516907862337903;0.054009459674262024;0.09773319041689048;0.14852810261538454;0.17701672774428837;0.20669821970605579;0.23330744527914815;0.021954779709283563;0.033636427101336325;0.05710828358248682;0.08724510486628187;0.09738504773177091;0.14129164573396258;0.3990745111499287;0.19209668584769718;0.27904649110511964;0.07285178980567807;;0.285
0.0012360378273968092;0.05335266785320322;0.06604673287874792;0.07284992682879222;0.09171245931963197;0.18244143914667885;0.19603818890635533;0.40335182590079527;0.12076375467125347;0.03695238230187231;0.05549507318225899;0.06101354677271111;0.10637170090878013;0.1117767110428418;0.11366694115823356;0.13057985041369913;0.13372681229754466;0.2241940370596922;0.03652510115942618;0.07353732411437358;0.09666849761524317;0.15972467292268375;0.1822902478549549;0.1857576499321174;0.19284252001781949;0.18244143914667885;0.19603818890635533;0.40335182590079527;;0.19
0.055590087552158086;0.0639843335003477;0.0840545914821587;0.09921754313186808;0.12365601021411848;0.14088333467933198;0.18721880502732155;0.21255238483887637;0.2452767255521413;0.011295335467891616;0.041201837414342114;0.05541565646126802;0.058738615062744644;0.06324181308637362;0.07190742731527752;0.1170259918249854;0.15349381796887981;0.21582263375231528;0.07713047063283039;0.07891297489435059;0.10375662885820998;0.12616688494525546;0.12754413875640042;0.21649895011452347;0.24847343399796057;0.21255238483887637;0.12365601021411848;0.18721880502732155;;0.0
0.05335976023638666;0.09659045870964425;0.12389409908983129;0.1331266692699913;0.15374723908607435;0.1599347501208852;0.1948432749264077;0.2543862185463589;0.17838776703245773;0.08620351373837758;0.08818243852376914;0.10506062210274805;0.10531744174797772;0.16776644947995273;0.17772983957187155;0.23997289957099802;0.29409242080634157;0.38917135895710303;0.09192637821190598;0.09420119244953636;0.14407739361996663;0.21095089206129253;0.2314958014166508;0.23244728623088484;0.2806113056632302;0.2543862185463589;;;;0.020000000000000004
0.10934876214581207;0.15669276680145017;0.16506147388090406;0.16661237936049816;0.2219944852044798;0.230716058442568;0.2433869903057232;0.4307597932446102;0.07330303536854395;0.07706234340356193;0.08426995969167642;0.09104610249654364;0.09757373125201503;0.1020504015389756;0.11459481852674365;0.13295887929158365;0.1757345428105632;0.27408613113996216;0.10603610189950637;0.16725347903330762;0.17618067096272935;0.1808128478427214;0.18801647690634643;0.23090800273009648;0.3083635854540711;0.230716058442568;0.4307597932446102;;;0.22499999999999998
0.07442318393598643;0.09874934281556909;0.1533372100217283;0.22355565330756413;0.23199435810587715;0.2579440762743094;0.2968382985590309;0.3043052502733433;0.13458139100027428;0.048787813502442906;0.05184073226196559;0.06769512849407888;0.08987344196781857;0.11920533319724545;0.13429561373423998;0.14237762084778174;0.15398414834650573;0.180555635703735;0.00585677137673226;0.10647498125487943;0.12726937717997094;0.129765777010016;0.14322372358839833;0.1785252649041781;0.23818694877467053;0.3043052502733433;0.2579440762743094;;;0.75
0.11022113589941886;0.12683861329434648;0.1284471234227738;0.17855354384631708;0.23444059955033647;0.32208475965756045;0.4760670625238456;0.5390760658421085;0.1795067213170278;0.052854274401297446;0.07264467401259038;0.07425038121014461;0.12968609209771367;0.143331365163784;0.14413779233039853;0.14695816195745096;0.15713983335264428;0.16059824749996005;0.09966455426922521;0.10933080322226468;0.13262330679011122;0.14055533126760655;0.16162707294158724;0.24894354497818905;0.2653788566432183;0.32208475965756045;0.5390760658421085;;;0.75
0.05074846762056071;0.0821818593843639;0.11272644245052893;0.12354987324419581;0.14511751683327861;0.16486126431911036;0.2117457011173932;0.29275104652609524;0.10686577729906857;0.03934820640202542;0.04961133726551581;0.06784623844912027;0.08848789931851041;0.10243108902154868;0.13268533752420927;0.14104514648753955;0.15080935936167908;0.20111164373624235;0.10033929578318962;0.11939165109732015;0.13182092487068425;0.19305847546723923;0.22726525082572965;0.23568001495964763;0.3424197274118062;0.2117457011173932;0.29275104652609524;;;0.22499999999999998
0.0999522631275045;0.10162232889098066;0.15012997034402809;0.16433766575449246;0.16516174045425322;0.16605248111600643;0.26078384675738114;0.32400963487335305;0.10135715579829839;0.040865946806265104;0.10981135621159398;0.12441160654501796;0.14875455467337856;0.16923415982546436;0.1757635147662169;0.18051448740790718;0.22972875889703484;0.26064885613628724;0.04398423210830741;0.09842730131281978;0.1352146921822918;0.1622265948398047;0.17330845498788264;0.21333681172435184;0.3198642176103824;0.32400963487335305;0.26078384675738114;;;0.22499999999999998
0.08543862199620052;0.10213998694934287;0.14125535290833352;0.18298207639915332;0.33156488115811833;0.33931723931620733;0.37306243234011494;0.398877502971288;0.26680656626659877;0.061523063106448145;0.08644023319026817;0.11493403622267705;0.18195165895395093;0.18358067698034702;0.2798754183205209;0.4278271420855702;0.43256562785136105;0.45100209069656294;0.06893420822577759;0.07355907582131915;0.09180706144331596;0.1186792293483288;0.1219697173001747;0.17291649735249706;0.18936817332404832;0.398877502971288;0.37306243234011494;;;0.030000000000000006
0.034163611051385205;0.046680730367769395;0.06944547998461631;0.10197459538220889;0.1458175660605497;0.23147234636191608;0.275791941225637;0.3070606415963799;0.08361447936158008;-0.010813064462879107;0.02199644948614155;0.0311097436005995;0.05489115903949062;0.0554397231996479;0.08218305552311807;0.12357337452345105;0.13831423993471495;0.15678066851765593;0.004931591875319278;0.023017828385839174;0.06021711310164273;0.08908879268708016;0.1102743094236163;0.12840099408280828;0.14577748641795268;0.23147234636191608;0.3070606415963799;;;0.75
0.09429751538167022;0.10546306553207899;0.11622419913244521;0.1485972114718487;0.16140971921681363;0.2128053965252712;0.5751633864127985;0.6584720466734497;0.1533950942185018;0.07475747462433559;0.10632503241090753;0.11236011610423834;0.1135832659182274;0.11576540342697729;0.12632761169706525;0.1525352737434838;0.16140872933023576;0.25896455333964075;0.07871104496403059;0.12045788913203478;0.15130041514815648;0.17041832821588337;0.17061416820226336;0.20395426214459877;0.22442717766458473;0.5751633864127985;0.6584720466734497;;;0.75
0.02942875280349473;0.0784786255776861;0.07991040290836636;0.11275136892494936;0.13069514599355989;0.15232628377974314;0.15723370743810025;0.18333700584860782;0.02108153729638377;0.06980587963469673;0.07283092301700593;0.08664072709435885;0.14302173991897288;0.15242432045753423;0.20039503613016946;0.20165652102934967;0.23152473070240967;0.27212499858400346;0.07278802727015396;0.1018111636799086;0.10637693384625756;0.13459241982887146;0.1796597329825612;0.1871052179634862;0.27665307072868583;0.13069514599355989;0.18333700584860782;;;0.045
0.08541574233829421;0.091818871212037;0.09609689004929385;0.09927153102421657;0.17285484873862145;0.24069789856672372;0.29098352960045826;0.35060827798449473;0.38329739865682627;0.03199920064864876;0.07425038121014461;0.08740201205442089;0.09410069848135609;0.10789645145187611;0.12312766586497666;0.1475303374723284;0.18308431739703013;0.3296888228613365;0.027119554136979158;0.06475064635101109;0.10323295241134314;0.11880272743062542;0.12290622924383411;0.4174920653021931;0.4514604897273929;0.35060827798449473;0.29098352960045826;;;0.06749999999999999
0.02010343273428182;0.05768151726429019;0.06724160402733614;0.08848789931851041;0.15105888146168314;0.1659285899106418;0.2117457011173932;0.22300289325752043;0.1277602509001136;0.09695066174959048;0.09929623801911108;0.10109709563944609;0.11148534195158982;0.1288070527806315;0.13471637587932903;0.1426599729781556;0.1491013217358002;0.22726525082572965;0.042542697056776324;0.05074846762056071;0.11725282671762492;0.12341358575513109;0.14390533491402566;0.1761446763672151;0.17641237418956113;0.22300289325752043;0.2117457011173932;;;0.15000000000000002
0.018541006982123888;0.08134533683181129;0.0884565638937482;0.0893559318890586;0.16354466547047236;0.16920161401354789;0.2232581012632848;0.5455953791818832;0.0671224506741943;0.07093671678496494;0.0885835368319516;0.10927258945189129;0.13449419189203085;0.13606970567653554;0.14313460285290144;0.1520887161572293;0.15842682367261396;0.2565670992707632;0.013119409160959251;0.0940408497876525;0.12094478359081891;0.1623798748815682;0.20424890267555185;0.20482677547217062;0.2694156187734663;0.5455953791818832;0.2232581012632848;;;0.22499999999999998
0.06071272579330936;0.1071924221449259;0.14006049180370514;0.16486251470859098;0.183890044251974;0.19585269222908563;0.25662935854011676;0.3745076154370222;0.1034417984759049;0.038867402289274725;0.07055590747824035;0.09652709338425575;0.10510363503672807;0.1245027797783951;0.15605668512100856;0.15897572403823776;0.172515910494816;0.18099684193021875;0.07807742769559477;0.12274752569751006;0.16113204138977366;0.16640514521196306;0.17894091259033706;0.19840798259346923;0.23778019404934622;0.25662935854011676;0.19585269222908563;;;0.75
0.14783026107528796;0.15650723670244596;0.1567794822837441;0.20334022382088665;0.20745372460148193;0.21166873279344417;0.252240937537921;0.3340063812615614;0.20151631421768978;-0.0022521467991223885;0.058348400418113414;0.06333805680869808;0.07345461828000155;0.09080255322851649;0.09691807085004796;0.17130114730159587;0.18871780911867514;0.19865308574846227;0.0539629596081673;0.06297121089985111;0.07490105094294304;0.11989310645438116;0.14052731784837152;0.14198508807978494;0.1493574024580609;0.3340063812615614;0.20334022382088665;;;0.75
